Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741157644,a25e162baae3,reverse-proxy-api-1,a25e162baae3,41.42%,"171.2MiB / 400MiB",42.80%,"553MB / 393MB","0B / 0B",25
1741157644,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,4.03%,"62.62MiB / 15.48GiB",0.40%,"894MB / 1.08GB","0B / 0B",32
1741157644,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,66.28%,"2.45GiB / 15.48GiB",15.83%,"614MB / 539MB","0B / 0B",1434
1741157644,1971fd266400,reverse-proxy-controller-1,1971fd266400,2.94%,"762.8MiB / 15.48GiB",4.81%,"50.1MB / 95.4MB","0B / 0B",247
1741157656,a25e162baae3,reverse-proxy-api-1,a25e162baae3,45.08%,"172.3MiB / 400MiB",43.08%,"554MB / 394MB","0B / 0B",28
1741157656,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,4.17%,"62.71MiB / 15.48GiB",0.40%,"895MB / 1.08GB","0B / 0B",32
1741157656,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.36%,"2.504GiB / 15.48GiB",16.18%,"615MB / 540MB","0B / 0B",1431
1741157656,1971fd266400,reverse-proxy-controller-1,1971fd266400,23.47%,"769.7MiB / 15.48GiB",4.86%,"50.2MB / 95.5MB","0B / 0B",247
1741157668,a25e162baae3,reverse-proxy-api-1,a25e162baae3,51.75%,"173.3MiB / 400MiB",43.32%,"555MB / 395MB","0B / 0B",28
1741157668,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,4.42%,"62.62MiB / 15.48GiB",0.40%,"897MB / 1.08GB","0B / 0B",32
1741157668,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,29.22%,"2.561GiB / 15.48GiB",16.55%,"617MB / 541MB","0B / 0B",1431
1741157668,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.60%,"764.5MiB / 15.48GiB",4.82%,"50.4MB / 95.5MB","0B / 0B",247
1741157680,a25e162baae3,reverse-proxy-api-1,a25e162baae3,52.09%,"175.9MiB / 400MiB",43.98%,"556MB / 396MB","0B / 0B",27
1741157680,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,4.94%,"62.93MiB / 15.48GiB",0.40%,"900MB / 1.09GB","0B / 0B",32
1741157680,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,35.41%,"2.664GiB / 15.48GiB",17.21%,"618MB / 543MB","0B / 0B",1431
1741157680,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.71%,"765.1MiB / 15.48GiB",4.83%,"50.6MB / 95.6MB","0B / 0B",247
1741157692,a25e162baae3,reverse-proxy-api-1,a25e162baae3,59.68%,"174.2MiB / 400MiB",43.54%,"558MB / 396MB","0B / 0B",28
1741157692,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,5.38%,"62.79MiB / 15.48GiB",0.40%,"902MB / 1.09GB","0B / 0B",32
1741157692,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,22.80%,"2.733GiB / 15.48GiB",17.66%,"620MB / 544MB","0B / 0B",1431
1741157692,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.85%,"765.9MiB / 15.48GiB",4.83%,"50.7MB / 95.6MB","0B / 0B",247
1741157704,a25e162baae3,reverse-proxy-api-1,a25e162baae3,66.58%,"173.7MiB / 400MiB",43.42%,"559MB / 398MB","0B / 0B",28
1741157704,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,5.96%,"62.86MiB / 15.48GiB",0.40%,"905MB / 1.09GB","0B / 0B",32
1741157704,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,20.57%,"2.793GiB / 15.48GiB",18.04%,"622MB / 546MB","0B / 0B",1431
1741157704,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.66%,"766.6MiB / 15.48GiB",4.84%,"50.9MB / 95.7MB","0B / 0B",248
1741157715,a25e162baae3,reverse-proxy-api-1,a25e162baae3,73.10%,"174MiB / 400MiB",43.50%,"561MB / 399MB","0B / 0B",28
1741157715,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,6.35%,"63.35MiB / 15.48GiB",0.40%,"908MB / 1.1GB","0B / 0B",32
1741157715,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,34.30%,"2.841GiB / 15.48GiB",18.36%,"624MB / 548MB","0B / 0B",1431
1741157715,1971fd266400,reverse-proxy-controller-1,1971fd266400,1.02%,"767.4MiB / 15.48GiB",4.84%,"51.1MB / 95.7MB","0B / 0B",248
1741157727,a25e162baae3,reverse-proxy-api-1,a25e162baae3,74.43%,"174.8MiB / 400MiB",43.70%,"563MB / 400MB","0B / 0B",29
1741157727,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,6.42%,"63.45MiB / 15.48GiB",0.40%,"911MB / 1.1GB","0B / 0B",32
1741157727,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,27.16%,"2.884GiB / 15.48GiB",18.63%,"627MB / 550MB","0B / 0B",1431
1741157727,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.77%,"768.1MiB / 15.48GiB",4.85%,"51.3MB / 95.8MB","0B / 0B",248
1741157738,a25e162baae3,reverse-proxy-api-1,a25e162baae3,86.52%,"172.3MiB / 400MiB",43.07%,"564MB / 401MB","0B / 0B",33
1741157738,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,6.88%,"63.47MiB / 15.48GiB",0.40%,"914MB / 1.11GB","0B / 0B",32
1741157738,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,29.75%,"2.934GiB / 15.48GiB",18.95%,"629MB / 552MB","0B / 0B",1431
1741157738,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.92%,"768.6MiB / 15.48GiB",4.85%,"51.4MB / 95.8MB","0B / 0B",248
1741157750,a25e162baae3,reverse-proxy-api-1,a25e162baae3,87.91%,"169.2MiB / 400MiB",42.30%,"566MB / 403MB","0B / 0B",32
1741157750,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,6.97%,"63.63MiB / 15.48GiB",0.40%,"918MB / 1.11GB","0B / 0B",32
1741157750,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,34.95%,"3.011GiB / 15.48GiB",19.45%,"632MB / 555MB","0B / 0B",1431
1741157750,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.89%,"769.5MiB / 15.48GiB",4.86%,"51.6MB / 95.9MB","0B / 0B",248
1741157762,a25e162baae3,reverse-proxy-api-1,a25e162baae3,97.11%,"175.1MiB / 400MiB",43.78%,"569MB / 404MB","0B / 0B",39
1741157762,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,8.00%,"63.74MiB / 15.48GiB",0.40%,"922MB / 1.11GB","0B / 0B",32
1741157762,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,33.56%,"3.077GiB / 15.48GiB",19.88%,"635MB / 557MB","0B / 0B",1431
1741157762,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.83%,"770MiB / 15.48GiB",4.86%,"51.8MB / 95.9MB","0B / 0B",247
1741157774,a25e162baae3,reverse-proxy-api-1,a25e162baae3,102.22%,"176.2MiB / 400MiB",44.04%,"571MB / 406MB","0B / 0B",35
1741157774,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,8.41%,"64.11MiB / 15.48GiB",0.40%,"926MB / 1.12GB","0B / 0B",32
1741157774,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,45.25%,"3.133GiB / 15.48GiB",20.24%,"638MB / 560MB","0B / 0B",1431
1741157774,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.88%,"770.8MiB / 15.48GiB",4.86%,"51.9MB / 96MB","0B / 0B",247
1741157786,a25e162baae3,reverse-proxy-api-1,a25e162baae3,108.77%,"175.8MiB / 400MiB",43.96%,"574MB / 408MB","0B / 0B",37
1741157786,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,8.87%,"64.01MiB / 15.48GiB",0.40%,"930MB / 1.13GB","0B / 0B",32
1741157786,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,90.44%,"3.201GiB / 15.48GiB",20.68%,"641MB / 563MB","0B / 0B",1431
1741157786,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.66%,"771.5MiB / 15.48GiB",4.87%,"52.1MB / 96MB","0B / 0B",247
1741157798,a25e162baae3,reverse-proxy-api-1,a25e162baae3,113.92%,"177.5MiB / 400MiB",44.36%,"576MB / 410MB","0B / 0B",38
1741157798,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,8.33%,"64.11MiB / 15.48GiB",0.40%,"935MB / 1.13GB","0B / 0B",32
1741157798,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,24.68%,"3.277GiB / 15.48GiB",21.17%,"644MB / 566MB","0B / 0B",1431
1741157798,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.82%,"751.4MiB / 15.48GiB",4.74%,"52.3MB / 96.1MB","0B / 0B",246
1741157809,a25e162baae3,reverse-proxy-api-1,a25e162baae3,123.06%,"179.6MiB / 400MiB",44.90%,"579MB / 412MB","0B / 0B",42
1741157809,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,9.60%,"64.27MiB / 15.48GiB",0.41%,"940MB / 1.14GB","0B / 0B",32
1741157809,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,41.41%,"3.409GiB / 15.48GiB",22.03%,"648MB / 569MB","0B / 0B",1441
1741157809,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.78%,"752MiB / 15.48GiB",4.74%,"52.4MB / 96.1MB","0B / 0B",246
1741157821,a25e162baae3,reverse-proxy-api-1,a25e162baae3,129.48%,"179.4MiB / 400MiB",44.85%,"582MB / 414MB","0B / 0B",47
1741157821,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,10.01%,"64.45MiB / 15.48GiB",0.41%,"945MB / 1.14GB","0B / 0B",32
1741157821,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,25.84%,"3.524GiB / 15.48GiB",22.77%,"651MB / 572MB","0B / 0B",1431
1741157821,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.78%,"752.6MiB / 15.48GiB",4.75%,"52.6MB / 96.2MB","0B / 0B",247
1741157833,a25e162baae3,reverse-proxy-api-1,a25e162baae3,129.52%,"181.2MiB / 400MiB",45.29%,"586MB / 416MB","0B / 0B",51
1741157833,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,10.71%,"64.71MiB / 15.48GiB",0.41%,"950MB / 1.15GB","0B / 0B",32
1741157833,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,25.75%,"3.623GiB / 15.48GiB",23.41%,"655MB / 575MB","0B / 0B",1440
1741157833,1971fd266400,reverse-proxy-controller-1,1971fd266400,6.19%,"753.5MiB / 15.48GiB",4.75%,"52.8MB / 96.2MB","0B / 0B",247
1741157844,a25e162baae3,reverse-proxy-api-1,a25e162baae3,139.18%,"183.3MiB / 400MiB",45.83%,"589MB / 419MB","0B / 0B",58
1741157844,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,10.72%,"64.77MiB / 15.48GiB",0.41%,"956MB / 1.16GB","0B / 0B",32
1741157844,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.09%,"3.698GiB / 15.48GiB",23.89%,"659MB / 578MB","0B / 0B",1431
1741157844,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.75%,"754.4MiB / 15.48GiB",4.76%,"52.9MB / 96.3MB","0B / 0B",247
1741157856,a25e162baae3,reverse-proxy-api-1,a25e162baae3,146.65%,"185.6MiB / 400MiB",46.41%,"593MB / 421MB","0B / 0B",60
1741157856,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.78%,"65.23MiB / 15.48GiB",0.41%,"962MB / 1.17GB","0B / 0B",32
1741157856,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.56%,"3.818GiB / 15.48GiB",24.67%,"663MB / 582MB","0B / 0B",1431
1741157856,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.85%,"755.2MiB / 15.48GiB",4.77%,"53.1MB / 96.3MB","0B / 0B",247
1741157867,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.85%,"193.1MiB / 400MiB",48.27%,"597MB / 424MB","0B / 0B",61
1741157867,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,19.28%,"65.91MiB / 15.48GiB",0.42%,"968MB / 1.18GB","0B / 0B",32
1741157867,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.78%,"3.992GiB / 15.48GiB",25.79%,"667MB / 585MB","0B / 0B",1431
1741157867,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.79%,"756.1MiB / 15.48GiB",4.77%,"53.3MB / 96.4MB","0B / 0B",247
1741157879,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.74%,"193.4MiB / 400MiB",48.36%,"601MB / 427MB","0B / 0B",61
1741157879,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.60%,"66.35MiB / 15.48GiB",0.42%,"975MB / 1.18GB","0B / 0B",32
1741157879,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.74%,"4.14GiB / 15.48GiB",26.75%,"671MB / 589MB","0B / 0B",1431
1741157879,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.81%,"756.5MiB / 15.48GiB",4.77%,"53.5MB / 96.4MB","0B / 0B",245
1741157891,a25e162baae3,reverse-proxy-api-1,a25e162baae3,147.18%,"196.5MiB / 400MiB",49.13%,"605MB / 430MB","0B / 0B",60
1741157891,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,53.54%,"67.03MiB / 15.48GiB",0.42%,"981MB / 1.19GB","0B / 0B",32
1741157891,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,27.12%,"4.344GiB / 15.48GiB",28.07%,"675MB / 593MB","0B / 0B",1431
1741157891,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.95%,"757.3MiB / 15.48GiB",4.78%,"53.6MB / 96.5MB","0B / 0B",245
1741157902,a25e162baae3,reverse-proxy-api-1,a25e162baae3,146.09%,"200.6MiB / 400MiB",50.15%,"609MB / 433MB","0B / 0B",60
1741157902,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.55%,"67.28MiB / 15.48GiB",0.42%,"987MB / 1.2GB","0B / 0B",32
1741157902,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.93%,"4.611GiB / 15.48GiB",29.79%,"679MB / 596MB","0B / 0B",1431
1741157902,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.72%,"757.9MiB / 15.48GiB",4.78%,"53.8MB / 96.5MB","0B / 0B",245
1741157915,a25e162baae3,reverse-proxy-api-1,a25e162baae3,147.26%,"196MiB / 400MiB",49.01%,"613MB / 436MB","0B / 0B",60
1741157915,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.82%,"67.77MiB / 15.48GiB",0.43%,"994MB / 1.21GB","0B / 0B",32
1741157915,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,27.75%,"4.856GiB / 15.48GiB",31.38%,"683MB / 600MB","0B / 0B",1431
1741157915,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.87%,"758.5MiB / 15.48GiB",4.79%,"54MB / 96.6MB","0B / 0B",245
1741157927,a25e162baae3,reverse-proxy-api-1,a25e162baae3,144.20%,"196.6MiB / 400MiB",49.15%,"617MB / 439MB","0B / 0B",60
1741157927,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,45.26%,"68.33MiB / 15.48GiB",0.43%,"1e+03MB / 1.22GB","0B / 0B",32
1741157927,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,31.43%,"5.013GiB / 15.48GiB",32.39%,"687MB / 603MB","0B / 0B",1431
1741157927,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.62%,"759.5MiB / 15.48GiB",4.79%,"54.1MB / 96.6MB","0B / 0B",246
1741157938,a25e162baae3,reverse-proxy-api-1,a25e162baae3,147.72%,"195.2MiB / 400MiB",48.81%,"621MB / 442MB","0B / 0B",60
1741157938,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.77%,"68.5MiB / 15.48GiB",0.43%,"1.01GB / 1.22GB","0B / 0B",32
1741157938,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.28%,"5.098GiB / 15.48GiB",32.94%,"691MB / 607MB","0B / 0B",1431
1741157938,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.73%,"760.2MiB / 15.48GiB",4.80%,"54.3MB / 96.7MB","0B / 0B",247
1741157950,a25e162baae3,reverse-proxy-api-1,a25e162baae3,146.90%,"199.9MiB / 400MiB",49.96%,"625MB / 445MB","0B / 0B",60
1741157950,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,32.55%,"69.11MiB / 15.48GiB",0.44%,"1.01GB / 1.23GB","0B / 0B",32
1741157950,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,37.24%,"5.188GiB / 15.48GiB",33.52%,"695MB / 610MB","0B / 0B",1431
1741157950,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.71%,"761.3MiB / 15.48GiB",4.80%,"54.5MB / 96.7MB","0B / 0B",247
1741157961,a25e162baae3,reverse-proxy-api-1,a25e162baae3,144.12%,"196.6MiB / 400MiB",49.14%,"629MB / 448MB","0B / 0B",60
1741157961,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,48.25%,"69.36MiB / 15.48GiB",0.44%,"1.02GB / 1.24GB","0B / 0B",32
1741157961,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.13%,"5.188GiB / 15.48GiB",33.52%,"699MB / 614MB","0B / 0B",1431
1741157961,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.68%,"761.8MiB / 15.48GiB",4.81%,"54.7MB / 96.8MB","0B / 0B",247
1741157973,a25e162baae3,reverse-proxy-api-1,a25e162baae3,144.97%,"196.6MiB / 400MiB",49.15%,"632MB / 451MB","0B / 0B",60
1741157973,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.67%,"69.49MiB / 15.48GiB",0.44%,"1.02GB / 1.25GB","0B / 0B",32
1741157973,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.40%,"5.189GiB / 15.48GiB",33.53%,"703MB / 617MB","0B / 0B",1431
1741157973,1971fd266400,reverse-proxy-controller-1,1971fd266400,1.09%,"762.7MiB / 15.48GiB",4.81%,"54.8MB / 96.8MB","0B / 0B",247
1741157985,a25e162baae3,reverse-proxy-api-1,a25e162baae3,147.82%,"196.5MiB / 400MiB",49.13%,"636MB / 454MB","0B / 0B",60
1741157985,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.92%,"69.84MiB / 15.48GiB",0.44%,"1.03GB / 1.25GB","0B / 0B",32
1741157985,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.18%,"5.19GiB / 15.48GiB",33.54%,"707MB / 621MB","0B / 0B",1431
1741157985,1971fd266400,reverse-proxy-controller-1,1971fd266400,1.33%,"763.3MiB / 15.48GiB",4.82%,"55MB / 96.9MB","0B / 0B",247
1741157996,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.61%,"193.9MiB / 400MiB",48.48%,"640MB / 456MB","0B / 0B",60
1741157996,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,39.81%,"70.4MiB / 15.48GiB",0.44%,"1.04GB / 1.26GB","0B / 0B",32
1741157996,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.87%,"5.191GiB / 15.48GiB",33.54%,"711MB / 624MB","0B / 0B",1431
1741157996,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.73%,"763.7MiB / 15.48GiB",4.82%,"55.2MB / 96.9MB","0B / 0B",245
1741158008,a25e162baae3,reverse-proxy-api-1,a25e162baae3,144.78%,"199.9MiB / 400MiB",49.97%,"644MB / 459MB","0B / 0B",60
1741158008,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,11.58%,"72.91MiB / 15.48GiB",0.46%,"1.04GB / 1.27GB","0B / 0B",32
1741158008,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,40.94%,"5.229GiB / 15.48GiB",33.79%,"715MB / 627MB","0B / 0B",1431
1741158008,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.96%,"764.6MiB / 15.48GiB",4.82%,"55.3MB / 97MB","0B / 0B",245
1741158020,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.21%,"199.4MiB / 400MiB",49.85%,"647MB / 462MB","0B / 0B",60
1741158020,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,46.07%,"72.96MiB / 15.48GiB",0.46%,"1.05GB / 1.28GB","0B / 0B",32
1741158020,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.32%,"5.204GiB / 15.48GiB",33.62%,"718MB / 630MB","0B / 0B",1431
1741158020,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.91%,"765.2MiB / 15.48GiB",4.83%,"55.5MB / 97MB","0B / 0B",245
1741158032,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.81%,"196.2MiB / 400MiB",49.06%,"651MB / 464MB","0B / 0B",60
1741158032,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,31.34%,"72.79MiB / 15.48GiB",0.46%,"1.05GB / 1.28GB","0B / 0B",32
1741158032,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,26.70%,"5.231GiB / 15.48GiB",33.80%,"722MB / 633MB","0B / 0B",1431
1741158032,1971fd266400,reverse-proxy-controller-1,1971fd266400,1.14%,"766.1MiB / 15.48GiB",4.83%,"55.7MB / 97.1MB","0B / 0B",245
1741158044,a25e162baae3,reverse-proxy-api-1,a25e162baae3,143.59%,"197.6MiB / 400MiB",49.41%,"655MB / 467MB","0B / 0B",60
1741158044,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,12.02%,"73.16MiB / 15.48GiB",0.46%,"1.06GB / 1.29GB","0B / 0B",32
1741158044,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,31.63%,"5.265GiB / 15.48GiB",34.02%,"726MB / 637MB","0B / 0B",1431
1741158044,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.98%,"766.7MiB / 15.48GiB",4.84%,"55.8MB / 97.1MB","0B / 0B",245
1741158055,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.84%,"201.2MiB / 400MiB",50.30%,"658MB / 470MB","0B / 0B",60
1741158055,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,48.10%,"73.21MiB / 15.48GiB",0.46%,"1.07GB / 1.3GB","0B / 0B",32
1741158055,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,27.85%,"5.29GiB / 15.48GiB",34.18%,"730MB / 640MB","0B / 0B",1431
1741158055,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.75%,"767.5MiB / 15.48GiB",4.84%,"56MB / 97.1MB","0B / 0B",247
1741158067,a25e162baae3,reverse-proxy-api-1,a25e162baae3,143.05%,"199.9MiB / 400MiB",49.98%,"662MB / 473MB","0B / 0B",60
1741158067,ab4225045ee5,reverse-proxy-lb-1,ab4225045ee5,15.08%,"73.11MiB / 15.48GiB",0.46%,"1.07GB / 1.31GB","0B / 0B",32
1741158067,04814cf7db08,reverse-proxy-agent-1,04814cf7db08,25.86%,"5.312GiB / 15.48GiB",34.32%,"733MB / 643MB","0B / 0B",1431
1741158067,1971fd266400,reverse-proxy-controller-1,1971fd266400,0.61%,"768.4MiB / 15.48GiB",4.85%,"56.2MB / 97.2MB","0B / 0B",247
1741158079,a25e162baae3,reverse-proxy-api-1,a25e162baae3,145.75%,"203.7MiB / 400MiB",50.92%,"665MB / 475MB","0B / 0B",60
