Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741134780,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134780,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,147.33%,"165.1MiB / 1GiB",16.12%,"62MB / 52.4MB","0B / 0B",60
1741134780,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.84%,"896.1MiB / 15.48GiB",5.65%,"9.04MB / 2.25MB","0B / 0B",250
1741134792,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134792,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,22.11%,"5.109GiB / 15.48GiB",33.01%,"65.5MB / 88.1MB","0B / 0B",1430
1741134792,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134792,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,143.94%,"165.9MiB / 1GiB",16.20%,"65MB / 55MB","0B / 0B",60
1741134792,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.78%,"897.3MiB / 15.48GiB",5.66%,"9.21MB / 2.3MB","0B / 0B",250
1741134802,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134802,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,35.21%,"5.145GiB / 15.48GiB",33.24%,"68.4MB / 91.8MB","0B / 0B",1430
1741134802,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134802,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,113.71%,"166MiB / 1GiB",16.21%,"68.2MB / 57.9MB","0B / 0B",60
1741134802,469747e068cc,reverse-proxy-controller-1,469747e068cc,5.79%,"898.7MiB / 15.48GiB",5.67%,"9.36MB / 2.33MB","0B / 0B",250
1741134814,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134814,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,21.18%,"5.206GiB / 15.48GiB",33.64%,"71.1MB / 95.1MB","0B / 0B",1430
1741134814,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134814,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,141.25%,"161.7MiB / 1GiB",15.79%,"71.5MB / 60.8MB","0B / 0B",60
1741134814,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.77%,"899.1MiB / 15.48GiB",5.67%,"9.52MB / 2.37MB","0B / 0B",250
1741134826,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134826,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,66.48%,"5.338GiB / 15.48GiB",34.49%,"74.1MB / 99.1MB","0B / 0B",1430
1741134826,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.34%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134826,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,60.96%,"153.2MiB / 1GiB",14.96%,"74.1MB / 63.2MB","0B / 0B",60
1741134826,469747e068cc,reverse-proxy-controller-1,469747e068cc,25.41%,"900.5MiB / 15.48GiB",5.68%,"9.69MB / 2.41MB","0B / 0B",250
1741134837,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134837,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,19.54%,"5.488GiB / 15.48GiB",35.46%,"78MB / 105MB","0B / 0B",1430
1741134837,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134837,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,142.94%,"159.5MiB / 1GiB",15.57%,"76.2MB / 64.9MB","0B / 0B",60
1741134837,469747e068cc,reverse-proxy-controller-1,469747e068cc,1.26%,"901.6MiB / 15.48GiB",5.69%,"9.83MB / 2.44MB","0B / 0B",249
1741134849,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134849,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,21.44%,"5.529GiB / 15.48GiB",35.72%,"81.3MB / 110MB","0B / 0B",1430
1741134849,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134849,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,141.40%,"155.6MiB / 1GiB",15.19%,"78.7MB / 67.2MB","0B / 0B",60
1741134849,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.93%,"902.6MiB / 15.48GiB",5.70%,"9.99MB / 2.48MB","0B / 0B",249
1741134861,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134861,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,41.70%,"5.531GiB / 15.48GiB",35.74%,"84.4MB / 113MB","0B / 0B",1430
1741134861,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134861,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,124.15%,"150.4MiB / 1GiB",14.69%,"81.8MB / 69.9MB","0B / 0B",60
1741134861,469747e068cc,reverse-proxy-controller-1,469747e068cc,1.34%,"904MiB / 15.48GiB",5.70%,"10.2MB / 2.52MB","0B / 0B",249
1741134871,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134871,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,21.76%,"5.532GiB / 15.48GiB",35.74%,"87.2MB / 117MB","0B / 0B",1430
1741134871,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134871,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,145.19%,"159.1MiB / 1GiB",15.53%,"85MB / 72.7MB","0B / 0B",60
1741134871,469747e068cc,reverse-proxy-controller-1,469747e068cc,2.60%,"906.1MiB / 15.48GiB",5.72%,"10.3MB / 2.55MB","0B / 0B",249
1741134883,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134883,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,69.51%,"5.491GiB / 15.48GiB",35.48%,"89.7MB / 120MB","0B / 0B",920
1741134883,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.11%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134883,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,137.64%,"157.4MiB / 1GiB",15.38%,"88.1MB / 75.6MB","0B / 0B",60
1741134883,469747e068cc,reverse-proxy-controller-1,469747e068cc,1.50%,"907.3MiB / 15.48GiB",5.72%,"10.5MB / 2.59MB","0B / 0B",250
1741134893,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134893,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"264.6MiB / 15.48GiB",1.67%,"89.9MB / 120MB","0B / 0B",46
1741134893,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134893,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134893,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.50%,"906.7MiB / 15.48GiB",5.72%,"10.5MB / 2.6MB","0B / 0B",238
1741134905,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134905,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.09%,"264.6MiB / 15.48GiB",1.67%,"89.9MB / 120MB","0B / 0B",46
1741134905,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.1MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134905,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.10%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134905,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.56%,"907.5MiB / 15.48GiB",5.73%,"10.5MB / 2.6MB","0B / 0B",239
1741134917,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134917,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,1.70%,"264.8MiB / 15.48GiB",1.67%,"89.9MB / 120MB","0B / 0B",46
1741134917,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.10%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134917,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134917,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.60%,"909.2MiB / 15.48GiB",5.74%,"10.5MB / 2.61MB","0B / 0B",242
1741134927,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134927,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"264.6MiB / 15.48GiB",1.67%,"89.9MB / 120MB","0B / 0B",46
1741134927,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134927,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134927,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.56%,"909.7MiB / 15.48GiB",5.74%,"10.5MB / 2.61MB","0B / 0B",242
1741134939,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134939,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"264.6MiB / 15.48GiB",1.67%,"89.9MB / 120MB","0B / 0B",46
1741134939,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.15%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134939,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.10%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134939,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.86%,"910.5MiB / 15.48GiB",5.75%,"10.6MB / 2.61MB","0B / 0B",242
1741134951,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134951,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"263.4MiB / 15.48GiB",1.66%,"89.9MB / 120MB","0B / 0B",36
1741134951,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134951,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.11%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134951,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.71%,"911.3MiB / 15.48GiB",5.75%,"10.6MB / 2.61MB","0B / 0B",242
