DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:15:42,500,1000,0,1001.275,64.744,500,77,38500,0,0,0.191,1.178
2025-02-28 07:15:44,500,911,89,1000.885,66.833,455.5,78.484,35749.5,0,0,0.177,1.283
2025-02-28 07:15:46,500,714,286,998.976,65.225,357,81,28917,0,0,0.151,3.144
2025-02-28 07:15:48,500,1711,254,1000.816,65.124,855.5,81,69295.5,0,0,0.204,1.884
2025-02-28 07:15:50,500,994,0,1002.133,66.656,497,81.044,40279,0,0,0.204,2.143
2025-02-28 07:15:52,500,1002,0,1001.005,65.171,501,81,40581,0,0,0.19,1.255
2025-02-28 07:15:54,500,930,64,1001.989,66.938,465,81,37665,0,0,0.196,1.109
2025-02-28 07:15:56,500,994,0,1003.973,67.111,497,80.935,40224.5,0,0,0.199,2.29
2025-02-28 07:15:58,500,1002,0,1000.706,64.168,501,81,40581,0,0,0.174,1.024
2025-02-28 07:16:00,500,1002,0,1002.201,64.345,501,81,40581,0,0,0.189,0.625
2025-02-28 07:16:02,500,975,0,1008.631,80.568,487.5,81.063,39518,0,0,0.2,9.252
2025-02-28 07:16:04,500,999,0,999.318,64.393,499.5,81,40459.5,0,0,0.192,0.901
2025-02-28 07:16:06,500,1000,0,999.156,62.419,500,81,40500,0,0,0.192,0.886
2025-02-28 07:16:08,500,998,0,1003.87,69.253,499,81.04,40439,0,0,0.192,4.71
2025-02-28 07:16:10,500,1003,0,999.168,64.385,501.5,81,40621.5,0,0,0.168,0.483
2025-02-28 07:16:12,500,994,0,1001.244,64.098,497,81,40257,0,0,0.168,1.044
2025-02-28 07:16:14,500,993,0,1005.932,69.606,496.5,81.322,40376.5,0,0,0.169,3.849
2025-02-28 07:16:16,500,997,0,1000.999,64.257,498.5,82,40877,0,0,0.159,0.441
2025-02-28 07:16:18,500,1925,13,1003.185,64.312,962.5,82,78925,0,0,-0.79,-0.008
2025-02-28 07:16:20,500,994,0,1012.597,91.748,497,81.568,40539.5,0,0,0.197,12.277
