Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741076088,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076088,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.50%,"831.9MiB / 15.48GiB",5.25%,"13.7MB / 86.8MB","0B / 0B",233
1741076100,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076100,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076100,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076100,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076100,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.56%,"832.5MiB / 15.48GiB",5.25%,"13.7MB / 86.8MB","0B / 0B",233
1741076110,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076110,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076110,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076110,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076110,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.50%,"833.4MiB / 15.48GiB",5.26%,"13.7MB / 86.8MB","0B / 0B",233
1741076122,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076122,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.07%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076122,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.10%,"92.04MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076122,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
